2,0,1000,1,GDOP, 1224460800.0
Time_ms,Pos_X,Pos_Y,Pos_Z,Vel_X,Vel_Y,Vel_Z,Acc_X,Acc_Y,Acc_Z,Jerk_X,Jerk_Y,Jerk_Z,Lat,Long,Height,Heading,Elevation,Bank,Ang-vel_X,Ang-vel_Y,Ang-vel_Z,Ang-acc_X,Ang-acc_Y,Ang-acc_Z,Ant1_Pos_X,Ant1_Pos_Y,Ant1_Pos_Z,Ant1_Vel_X,Ant1_Vel_Y,Ant1_Vel_Z,Ant1_Acc_X,Ant1_Acc_Y,Ant1_Acc_Z,Ant1_Lat,Ant1_Long,Ant1_Height,Ant1_DOP
827000,4059415.9110,-249244.3634,4896803.6629,-5.0109,7.3920,4.4999,0.000,0.000,0.000,0.000,0.000,0.000,0.88099978857,-0.06132208947,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059415.9110,-249244.3634,4896803.6629,-5.0109,7.3920,4.4999,0.000,0.000,0.000,0.88099978857,-0.06132208947,50.0000,2.456
828000,4059410.9001,-249236.9714,4896808.1628,-5.0109,7.3920,4.4999,0.000,0.000,0.000,0.000,0.000,0.000,0.88100089802,-0.06132035085,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059410.9001,-249236.9714,4896808.1628,-5.0109,7.3920,4.4999,0.000,0.000,0.000,0.88100089802,-0.06132035085,50.0000,2.454
829000,4059405.8892,-249229.5794,4896812.6627,-5.0109,7.3920,4.4999,0.000,0.000,0.000,0.000,0.000,0.000,0.88100200746,-0.06131861223,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059405.8892,-249229.5794,4896812.6627,-5.0109,7.3920,4.4999,0.000,0.000,0.000,0.88100200746,-0.06131861223,50.0000,2.454
830000,4059400.8783,-249222.1873,4896817.1626,-5.0109,7.3920,4.4999,0.000,0.000,0.000,0.000,0.000,0.000,0.88100311690,-0.06131687360,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059400.8783,-249222.1873,4896817.1626,-5.0109,7.3920,4.4999,0.000,0.000,0.000,0.88100311690,-0.06131687360,50.0000,2.454
831000,4059395.8674,-249214.7953,4896821.6624,-5.0109,7.3920,4.4999,0.000,0.000,0.000,0.000,0.000,0.000,0.88100422635,-0.06131513498,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059395.8674,-249214.7953,4896821.6624,-5.0109,7.3920,4.4999,0.000,0.000,0.000,0.88100422635,-0.06131513498,50.0000,2.454
832000,4059390.8565,-249207.4033,4896826.1623,-5.0109,7.3920,4.4999,0.000,0.000,0.000,0.000,0.000,0.000,0.88100533579,-0.06131339635,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059390.8565,-249207.4033,4896826.1623,-5.0109,7.3920,4.4999,0.000,0.000,0.000,0.88100533579,-0.06131339635,50.0000,2.454
833000,4059385.8455,-249200.0113,4896830.6621,-5.0110,7.3920,4.4999,0.000,0.000,0.000,0.000,0.000,0.000,0.88100644523,-0.06131165772,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059385.8455,-249200.0113,4896830.6621,-5.0110,7.3920,4.4999,0.000,0.000,0.000,0.88100644523,-0.06131165772,50.0000,2.454
834000,4059380.8345,-249192.6193,4896835.1620,-5.0110,7.3920,4.4998,0.000,0.000,0.000,0.000,0.000,0.000,0.88100755467,-0.06130991908,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059380.8345,-249192.6193,4896835.1620,-5.0110,7.3920,4.4998,0.000,0.000,0.000,0.88100755467,-0.06130991908,50.0000,2.452
835000,4059375.8235,-249185.2273,4896839.6618,-5.0110,7.3920,4.4998,0.000,0.000,0.000,0.000,0.000,0.000,0.88100866412,-0.06130818045,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059375.8235,-249185.2273,4896839.6618,-5.0110,7.3920,4.4998,0.000,0.000,0.000,0.88100866412,-0.06130818045,50.0000,2.452
836000,4059370.8125,-249177.8354,4896844.1617,-5.0110,7.3920,4.4998,0.000,0.000,0.000,0.000,0.000,0.000,0.88100977356,-0.06130644181,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059370.8125,-249177.8354,4896844.1617,-5.0110,7.3920,4.4998,0.000,0.000,0.000,0.88100977356,-0.06130644181,50.0000,2.452
837000,4059365.8015,-249170.4434,4896848.6615,-5.0110,7.3920,4.4998,0.000,0.000,0.000,0.000,0.000,0.000,0.88101088300,-0.06130470317,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059365.8015,-249170.4434,4896848.6615,-5.0110,7.3920,4.4998,0.000,0.000,0.000,0.88101088300,-0.06130470317,50.0000,2.452
838000,4059360.7905,-249163.0514,4896853.1613,-5.0111,7.3920,4.4998,0.000,0.000,0.000,0.000,0.000,0.000,0.88101199244,-0.06130296452,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059360.7905,-249163.0514,4896853.1613,-5.0111,7.3920,4.4998,0.000,0.000,0.000,0.88101199244,-0.06130296452,50.0000,2.452
839000,4059355.7794,-249155.6595,4896857.6612,-5.0111,7.3919,4.4998,0.000,0.000,0.000,0.000,0.000,0.000,0.88101310189,-0.06130122588,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059355.7794,-249155.6595,4896857.6612,-5.0111,7.3919,4.4998,0.000,0.000,0.000,0.88101310189,-0.06130122588,50.0000,2.452
840000,4059350.7683,-249148.2676,4896862.1610,-5.0111,7.3919,4.4998,0.000,0.000,0.000,0.000,0.000,0.000,0.88101421133,-0.06129948723,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059350.7683,-249148.2676,4896862.1610,-5.0111,7.3919,4.4998,0.000,0.000,0.000,0.88101421133,-0.06129948723,50.0000,2.451
841000,4059345.7572,-249140.8756,4896866.6608,-5.0111,7.3919,4.4998,0.000,0.000,0.000,0.000,0.000,0.000,0.88101532077,-0.06129774858,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059345.7572,-249140.8756,4896866.6608,-5.0111,7.3919,4.4998,0.000,0.000,0.000,0.88101532077,-0.06129774858,50.0000,2.451
842000,4059340.7461,-249133.4837,4896871.1606,-5.0111,7.3919,4.4998,0.000,0.000,0.000,0.000,0.000,0.000,0.88101643021,-0.06129600993,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059340.7461,-249133.4837,4896871.1606,-5.0111,7.3919,4.4998,0.000,0.000,0.000,0.88101643021,-0.06129600993,50.0000,2.451
843000,4059335.7350,-249126.0918,4896875.6604,-5.0111,7.3919,4.4998,0.000,0.000,0.000,0.000,0.000,0.000,0.88101753966,-0.06129427127,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059335.7350,-249126.0918,4896875.6604,-5.0111,7.3919,4.4998,0.000,0.000,0.000,0.88101753966,-0.06129427127,50.0000,2.451
844000,4059330.7238,-249118.6999,4896880.1602,-5.0112,7.3919,4.4998,0.000,0.000,0.000,0.000,0.000,0.000,0.88101864910,-0.06129253262,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059330.7238,-249118.6999,4896880.1602,-5.0112,7.3919,4.4998,0.000,0.000,0.000,0.88101864910,-0.06129253262,50.0000,2.451
845000,4059325.7127,-249111.3080,4896884.6599,-5.0112,7.3919,4.4998,0.000,0.000,0.000,0.000,0.000,0.000,0.88101975854,-0.06129079396,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059325.7127,-249111.3080,4896884.6599,-5.0112,7.3919,4.4998,0.000,0.000,0.000,0.88101975854,-0.06129079396,50.0000,2.451
846000,4059320.7015,-249103.9161,4896889.1597,-5.0112,7.3919,4.4998,0.000,0.000,0.000,0.000,0.000,0.000,0.88102086798,-0.06128905530,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059320.7015,-249103.9161,4896889.1597,-5.0112,7.3919,4.4998,0.000,0.000,0.000,0.88102086798,-0.06128905530,50.0000,2.449
847000,4059315.6903,-249096.5242,4896893.6595,-5.0112,7.3919,4.4998,0.000,0.000,0.000,0.000,0.000,0.000,0.88102197743,-0.06128731663,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059315.6903,-249096.5242,4896893.6595,-5.0112,7.3919,4.4998,0.000,0.000,0.000,0.88102197743,-0.06128731663,50.0000,2.449
848000,4059310.6791,-249089.1323,4896898.1593,-5.0112,7.3919,4.4998,0.000,0.000,0.000,0.000,0.000,0.000,0.88102308687,-0.06128557796,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059310.6791,-249089.1323,4896898.1593,-5.0112,7.3919,4.4998,0.000,0.000,0.000,0.88102308687,-0.06128557796,50.0000,2.449
849000,4059305.6678,-249081.7405,4896902.6590,-5.0112,7.3919,4.4998,0.000,0.000,0.000,0.000,0.000,0.000,0.88102419631,-0.06128383930,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059305.6678,-249081.7405,4896902.6590,-5.0112,7.3919,4.4998,0.000,0.000,0.000,0.88102419631,-0.06128383930,50.0000,2.449
850000,4059300.6566,-249074.3486,4896907.1588,-5.0113,7.3919,4.4997,0.000,0.000,0.000,0.000,0.000,0.000,0.88102530575,-0.06128210063,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059300.6566,-249074.3486,4896907.1588,-5.0113,7.3919,4.4997,0.000,0.000,0.000,0.88102530575,-0.06128210063,50.0000,2.449
851000,4059295.6453,-249066.9568,4896911.6585,-5.0113,7.3918,4.4997,0.000,0.000,0.000,0.000,0.000,0.000,0.88102641520,-0.06128036195,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059295.6453,-249066.9568,4896911.6585,-5.0113,7.3918,4.4997,0.000,0.000,0.000,0.88102641520,-0.06128036195,50.0000,2.449
852000,4059290.6340,-249059.5649,4896916.1582,-5.0113,7.3918,4.4997,0.000,0.000,0.000,0.000,0.000,0.000,0.88102752464,-0.06127862328,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059290.6340,-249059.5649,4896916.1582,-5.0113,7.3918,4.4997,0.000,0.000,0.000,0.88102752464,-0.06127862328,50.0000,2.447
853000,4059285.6227,-249052.1731,4896920.6580,-5.0113,7.3918,4.4997,0.000,0.000,0.000,0.000,0.000,0.000,0.88102863408,-0.06127688460,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059285.6227,-249052.1731,4896920.6580,-5.0113,7.3918,4.4997,0.000,0.000,0.000,0.88102863408,-0.06127688460,50.0000,2.447
854000,4059280.6113,-249044.7813,4896925.1577,-5.0113,7.3918,4.4997,0.000,0.000,0.000,0.000,0.000,0.000,0.88102974352,-0.06127514592,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059280.6113,-249044.7813,4896925.1577,-5.0113,7.3918,4.4997,0.000,0.000,0.000,0.88102974352,-0.06127514592,50.0000,2.447
855000,4059275.6000,-249037.3895,4896929.6574,-5.0114,7.3918,4.4997,0.000,0.000,0.000,0.000,0.000,0.000,0.88103085296,-0.06127340724,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059275.6000,-249037.3895,4896929.6574,-5.0114,7.3918,4.4997,0.000,0.000,0.000,0.88103085296,-0.06127340724,50.0000,2.447
856000,4059270.5886,-249029.9977,4896934.1571,-5.0114,7.3918,4.4997,0.000,0.000,0.000,0.000,0.000,0.000,0.88103196241,-0.06127166855,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059270.5886,-249029.9977,4896934.1571,-5.0114,7.3918,4.4997,0.000,0.000,0.000,0.88103196241,-0.06127166855,50.0000,2.447
857000,4059265.5773,-249022.6059,4896938.6569,-5.0114,7.3918,4.4997,0.000,0.000,0.000,0.000,0.000,0.000,0.88103307185,-0.06126992986,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059265.5773,-249022.6059,4896938.6569,-5.0114,7.3918,4.4997,0.000,0.000,0.000,0.88103307185,-0.06126992986,50.0000,2.447
858000,4059260.5659,-249015.2141,4896943.1566,-5.0114,7.3918,4.4997,0.000,0.000,0.000,0.000,0.000,0.000,0.88103418129,-0.06126819117,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059260.5659,-249015.2141,4896943.1566,-5.0114,7.3918,4.4997,0.000,0.000,0.000,0.88103418129,-0.06126819117,50.0000,2.446
859000,4059255.5544,-249007.8223,4896947.6563,-5.0114,7.3918,4.4997,0.000,0.000,0.000,0.000,0.000,0.000,0.88103529073,-0.06126645248,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059255.5544,-249007.8223,4896947.6563,-5.0114,7.3918,4.4997,0.000,0.000,0.000,0.88103529073,-0.06126645248,50.0000,2.446
860000,4059250.5430,-249000.4305,4896952.1560,-5.0114,7.3918,4.4997,0.000,0.000,0.000,0.000,0.000,0.000,0.88103640018,-0.06126471379,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059250.5430,-249000.4305,4896952.1560,-5.0114,7.3918,4.4997,0.000,0.000,0.000,0.88103640018,-0.06126471379,50.0000,2.446
861000,4059245.5315,-248993.0388,4896956.6556,-5.0115,7.3918,4.4997,0.000,0.000,0.000,0.000,0.000,0.000,0.88103750962,-0.06126297509,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059245.5315,-248993.0388,4896956.6556,-5.0115,7.3918,4.4997,0.000,0.000,0.000,0.88103750962,-0.06126297509,50.0000,2.446
862000,4059240.5201,-248985.6470,4896961.1553,-5.0115,7.3918,4.4997,0.000,0.000,0.000,0.000,0.000,0.000,0.88103861906,-0.06126123639,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059240.5201,-248985.6470,4896961.1553,-5.0115,7.3918,4.4997,0.000,0.000,0.000,0.88103861906,-0.06126123639,50.0000,2.446
863000,4059235.5086,-248978.2553,4896965.6550,-5.0115,7.3917,4.4997,0.000,0.000,0.000,0.000,0.000,0.000,0.88103972850,-0.06125949769,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059235.5086,-248978.2553,4896965.6550,-5.0115,7.3917,4.4997,0.000,0.000,0.000,0.88103972850,-0.06125949769,50.0000,2.446
864000,4059230.4971,-248970.8635,4896970.1547,-5.0115,7.3917,4.4997,0.000,0.000,0.000,0.000,0.000,0.000,0.88104083795,-0.06125775899,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059230.4971,-248970.8635,4896970.1547,-5.0115,7.3917,4.4997,0.000,0.000,0.000,0.88104083795,-0.06125775899,50.0000,2.444
865000,4059225.4856,-248963.4718,4896974.6543,-5.0115,7.3917,4.4997,0.000,0.000,0.000,0.000,0.000,0.000,0.88104194739,-0.06125602028,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059225.4856,-248963.4718,4896974.6543,-5.0115,7.3917,4.4997,0.000,0.000,0.000,0.88104194739,-0.06125602028,50.0000,2.444
866000,4059220.4740,-248956.0801,4896979.1540,-5.0116,7.3917,4.4997,0.000,0.000,0.000,0.000,0.000,0.000,0.88104305683,-0.06125428157,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059220.4740,-248956.0801,4896979.1540,-5.0116,7.3917,4.4997,0.000,0.000,0.000,0.88104305683,-0.06125428157,50.0000,2.444
867000,4059215.4624,-248948.6884,4896983.6536,-5.0116,7.3917,4.4996,0.000,0.000,0.000,0.000,0.000,0.000,0.88104416627,-0.06125254286,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059215.4624,-248948.6884,4896983.6536,-5.0116,7.3917,4.4996,0.000,0.000,0.000,0.88104416627,-0.06125254286,50.0000,2.444
868000,4059210.4509,-248941.2967,4896988.1533,-5.0116,7.3917,4.4996,0.000,0.000,0.000,0.000,0.000,0.000,0.88104527571,-0.06125080415,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059210.4509,-248941.2967,4896988.1533,-5.0116,7.3917,4.4996,0.000,0.000,0.000,0.88104527571,-0.06125080415,50.0000,2.444
869000,4059205.4393,-248933.9050,4896992.6529,-5.0116,7.3917,4.4996,0.000,0.000,0.000,0.000,0.000,0.000,0.88104638516,-0.06124906543,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059205.4393,-248933.9050,4896992.6529,-5.0116,7.3917,4.4996,0.000,0.000,0.000,0.88104638516,-0.06124906543,50.0000,2.444
870000,4059200.4277,-248926.5133,4896997.1525,-5.0116,7.3917,4.4996,0.000,0.000,0.000,0.000,0.000,0.000,0.88104749460,-0.06124732672,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059200.4277,-248926.5133,4896997.1525,-5.0116,7.3917,4.4996,0.000,0.000,0.000,0.88104749460,-0.06124732672,50.0000,2.443
871000,4059195.4160,-248919.1216,4897001.6522,-5.0116,7.3917,4.4996,0.000,0.000,0.000,0.000,0.000,0.000,0.88104860404,-0.06124558800,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059195.4160,-248919.1216,4897001.6522,-5.0116,7.3917,4.4996,0.000,0.000,0.000,0.88104860404,-0.06124558800,50.0000,2.443
872000,4059190.4044,-248911.7299,4897006.1518,-5.0117,7.3917,4.4996,0.000,0.000,0.000,0.000,0.000,0.000,0.88104971348,-0.06124384927,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059190.4044,-248911.7299,4897006.1518,-5.0117,7.3917,4.4996,0.000,0.000,0.000,0.88104971348,-0.06124384927,50.0000,2.443
873000,4059185.3927,-248904.3383,4897010.6514,-5.0117,7.3917,4.4996,0.000,0.000,0.000,0.000,0.000,0.000,0.88105082292,-0.06124211055,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059185.3927,-248904.3383,4897010.6514,-5.0117,7.3917,4.4996,0.000,0.000,0.000,0.88105082292,-0.06124211055,50.0000,2.443
874000,4059180.3810,-248896.9466,4897015.1510,-5.0117,7.3916,4.4996,0.000,0.000,0.000,0.000,0.000,0.000,0.88105193237,-0.06124037182,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059180.3810,-248896.9466,4897015.1510,-5.0117,7.3916,4.4996,0.000,0.000,0.000,0.88105193237,-0.06124037182,50.0000,2.443
875000,4059175.3693,-248889.5550,4897019.6506,-5.0117,7.3916,4.4996,0.000,0.000,0.000,0.000,0.000,0.000,0.88105304181,-0.06123863309,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059175.3693,-248889.5550,4897019.6506,-5.0117,7.3916,4.4996,0.000,0.000,0.000,0.88105304181,-0.06123863309,50.0000,2.443
876000,4059170.3576,-248882.1633,4897024.1502,-5.0117,7.3916,4.4996,0.000,0.000,0.000,0.000,0.000,0.000,0.88105415125,-0.06123689436,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059170.3576,-248882.1633,4897024.1502,-5.0117,7.3916,4.4996,0.000,0.000,0.000,0.88105415125,-0.06123689436,50.0000,2.441
877000,4059165.3459,-248874.7717,4897028.6498,-5.0117,7.3916,4.4996,0.000,0.000,0.000,0.000,0.000,0.000,0.88105526069,-0.06123515563,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059165.3459,-248874.7717,4897028.6498,-5.0117,7.3916,4.4996,0.000,0.000,0.000,0.88105526069,-0.06123515563,50.0000,2.441
878000,4059160.3341,-248867.3801,4897033.1494,-5.0118,7.3916,4.4996,0.000,0.000,0.000,0.000,0.000,0.000,0.88105637014,-0.06123341689,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059160.3341,-248867.3801,4897033.1494,-5.0118,7.3916,4.4996,0.000,0.000,0.000,0.88105637014,-0.06123341689,50.0000,2.441
879000,4059155.3223,-248859.9885,4897037.6490,-5.0118,7.3916,4.4996,0.000,0.000,0.000,0.000,0.000,0.000,0.88105747958,-0.06123167815,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059155.3223,-248859.9885,4897037.6490,-5.0118,7.3916,4.4996,0.000,0.000,0.000,0.88105747958,-0.06123167815,50.0000,2.441
880000,4059150.3105,-248852.5969,4897042.1485,-5.0118,7.3916,4.4996,0.000,0.000,0.000,0.000,0.000,0.000,0.88105858902,-0.06122993941,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059150.3105,-248852.5969,4897042.1485,-5.0118,7.3916,4.4996,0.000,0.000,0.000,0.88105858902,-0.06122993941,50.0000,2.441
881000,4059145.2987,-248845.2053,4897046.6481,-5.0118,7.3916,4.4996,0.000,0.000,0.000,0.000,0.000,0.000,0.88105969846,-0.06122820067,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059145.2987,-248845.2053,4897046.6481,-5.0118,7.3916,4.4996,0.000,0.000,0.000,0.88105969846,-0.06122820067,50.0000,2.441
882000,4059140.2869,-248837.8137,4897051.1476,-5.0118,7.3916,4.4996,0.000,0.000,0.000,0.000,0.000,0.000,0.88106080790,-0.06122646192,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059140.2869,-248837.8137,4897051.1476,-5.0118,7.3916,4.4996,0.000,0.000,0.000,0.88106080790,-0.06122646192,50.0000,2.439
883000,4059135.2750,-248830.4221,4897055.6472,-5.0119,7.3916,4.4995,0.000,0.000,0.000,0.000,0.000,0.000,0.88106191735,-0.06122472317,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059135.2750,-248830.4221,4897055.6472,-5.0119,7.3916,4.4995,0.000,0.000,0.000,0.88106191735,-0.06122472317,50.0000,2.439
884000,4059130.2632,-248823.0305,4897060.1467,-5.0119,7.3916,4.4995,0.000,0.000,0.000,0.000,0.000,0.000,0.88106302679,-0.06122298442,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059130.2632,-248823.0305,4897060.1467,-5.0119,7.3916,4.4995,0.000,0.000,0.000,0.88106302679,-0.06122298442,50.0000,2.439
885000,4059125.2513,-248815.6390,4897064.6463,-5.0119,7.3916,4.4995,0.000,0.000,0.000,0.000,0.000,0.000,0.88106413623,-0.06122124567,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059125.2513,-248815.6390,4897064.6463,-5.0119,7.3916,4.4995,0.000,0.000,0.000,0.88106413623,-0.06122124567,50.0000,2.439
886000,4059120.2394,-248808.2474,4897069.1458,-5.0119,7.3915,4.4995,0.000,0.000,0.000,0.000,0.000,0.000,0.88106524567,-0.06121950692,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059120.2394,-248808.2474,4897069.1458,-5.0119,7.3915,4.4995,0.000,0.000,0.000,0.88106524567,-0.06121950692,50.0000,2.439
887000,4059115.2275,-248800.8559,4897073.6453,-5.0119,7.3915,4.4995,0.000,0.000,0.000,0.000,0.000,0.000,0.88106635511,-0.06121776816,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059115.2275,-248800.8559,4897073.6453,-5.0119,7.3915,4.4995,0.000,0.000,0.000,0.88106635511,-0.06121776816,50.0000,2.439
888000,4059110.2156,-248793.4644,4897078.1449,-5.0119,7.3915,4.4995,0.000,0.000,0.000,0.000,0.000,0.000,0.88106746456,-0.06121602940,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059110.2156,-248793.4644,4897078.1449,-5.0119,7.3915,4.4995,0.000,0.000,0.000,0.88106746456,-0.06121602940,50.0000,2.438
889000,4059105.2036,-248786.0728,4897082.6444,-5.0120,7.3915,4.4995,0.000,0.000,0.000,0.000,0.000,0.000,0.88106857400,-0.06121429064,50.0000,0.785398000,0.000000000,0.000000000,0.000000,-0.000002,-0.000001,0.0000,0.0000,0.0000,4059105.2036,-248786.0728,4897082.6444,-5.0120,7.3915,4.4995,0.000,0.000,0.000,0.88106857400,-0.06121429064,50.0000,2.438
